article_id,content,reacts
20250520160407745,"Không bỏ tử hình tội nào hết, đề nghị tăng thêm tử hình nếu ảnh hưởng nhiều đến sức khỏe của người dân",7
20250520160407745,"Theo tôi 8 tội danh trên không bỏ tử hình tội nào, vì các tội đó đều nguy hiểm.",6
20250520160407745,Pháp luật phải nghiêm minh mới giảm được tội phạm,6
20250520160407745,"Cần giữ án tử hình. Dù có nhân văn, nhân đạo như thế nào thì cũng cần có loại án này.",6
20250520160407745,"Không nên bỏ án tử với các tội danh: ma tuý, tham ô nhận hối lộ, thực phẩm giả và thuốc giả. Thời điểm này người dân có được mớ rau, lạng thịt sạch thì cảm thấy đời sống rất hạnh phúc, chứng tỏ rằng thực phẩm giả thực sự đang ở giai đoạn tàn phá sức khoẻ cộng đồng ở mức rất cao",5
20250520160407745,"Xã hội ngày càng tha hóa suy đồi đạo đức, nếu không mạnh tay hơn trong những tội này thì không biết sẽ loạn đến mức nào. Người dân mong muốn nhà nước ra mức phạt nặng hơn chứ không phải là giảm án, càng nhân nhượng chúng càng được nước làm càn.",5
20250520160407745,Trung Quốc làm sữa giả còn bị tử hình kìa,5
20250520160407745,"Tham ô cũng không nên bỏ, thuốc giả các loại hàng giả càng nên không. Nếu bỏ qua thì XH càng phức tạp",5
20250520160407745,Đồng ý với ý kiến của bà. Cảm ơn bà đã nói lên tiếng lòng của dân.,4
20250520160407745,Để làm trong sạch xã hội thì chỉ có Luật pháp nghiêm khắc và án cao nhất cho những tội gây nguy hiểm sức khỏe con người&nbsp;,4
20250520160407745,"Toàn tội giết người hàng loạt, gây bất ổn cho xã hội. Nếu bỏ tử hình thì tội phạm ko còn gì để sợ. Chúng sẽ ngày càng liều lĩnh hơn, vì cùng lắm thì ngồi tù, ko phải chết. Các nước phương Tây họ văn minh hơn ta, họ đi trước chúng ta cả mấy trăm năm, nên họ bỏ tử hình, chúng ta chưa đến mức như họ được đâu.",4
20250520160407745,Tôi đồng tình với Đại biểu Sáng và Đại biểu Phong Lan. Làm thuốc giả thực phẩm giả như giết người hàng loạt. Có thể để lại di chứng về sau nặng nề,3
20250520160407745,"Bỏ án tử hình thay vào án chung thân dài hạn để họ có cơ hội thức tĩnh lương tâm chuyển hoá tội ác bằng tâm thiện lành trong cuộc sống chim lồng cá chậu là một chính sách rất nhân đạo. Chuyển hoá chứ không sát hại, kính xin các quý vị suy ngẫm. Còn tử hình là hết không thấy sự sống tốt đẹp đang ẩn tàng trong họ&nbsp;",0
20250520160407745,"Đối với những tội phạm về vận chuyển ma túy hay sản xuất thuốc giả thì không áp dụng nhân văn được bạn ạ. Lúc họ vận chuyển ma túy, sản xuất thuốc giả họ nghĩ tới người sử dụng, gia đình, thân nhân của người ta không hay chỉ vì đồng tiền mà bỏ mặc tất cả. Những thành phần ấy không thể cải tạo được đâu, nên cần loại bỏ khỏi xã hội để làm gương răn đe.&nbsp;",2
20250520160407745,"Tội làm thuốc giả, thực phẩm giả, vật tư nông nghiệp, phân bón giả...tham nhũng, lãng phí phải để khung hình phạt nặng nhất là tử hình. Bởi vì hành động này ảnh hưởng trực tiếp đến sức khỏe, tính mạng của con người. Ảnh hưởng đến an ninh lương thực, nền kinh tế của cả một tầng lớp dễ bị tổn thương là nông dân.",2
20250520160407745,"Tất cả cái gì liên quan đến chủ ý làm giả là trực tiếp chủ mưu giết người, ngoài việc bồi thường ra nên tử hình mới đúng.&nbsp;",2
20250520160407745,"Trên đời này ai cũng sợ chết... Nên không bỏ án tử hình để họ sợ mà chùn tay, không dám làm.",2
20250520160407745,"Tôi ủng hộ ý kiến của 2 đại biểu TPHCM. Cần cương quyết với tội phạm, áp dụng án tử hình để răn đe.",2
20250520160407745,"Pháp luật theo tôi rất nhân văn, có thiện chí nhân đạo nhưng tình hình của đất nước Việt Nam gần đây xảy ra nhiều vụ án bị phanh phui nào là thực phẩm giả, nào là thuốc y tế giả vì mờ mắt vì đồng tiền nên nhẫn tâm hủy diệt đồng loại thì cần giữ hình phạt cao nhất để răn đe.",1
20250520160407745,"Buôn bán (trong đó đương nhiên phải có các công đoạn vận chuyển, tàng trữ) ma túy; sản xuất thuốc giả, thực phẩm giả là những hành vi giết người hàng loạt, cần trừng trị thích đáng. Đúng như lời bà Phạm Khánh Phong Lan đã nói nhân văn với tội phạm là độc ác với người dân lương thiện. Đề nghị không được bỏ hình phạt tử hình đối với những loại tội phạm này và cả tội tham nhũng nữa.",1
20250520160407745,"Nên tử hình tội làm thuốc giả, thực phẩm chức năng giả, vì quá vô nhân đạo không có tính người",1
20250520160407745,"Nên để bản án tử hình để răn đe. Nên có tiêu chí về hành động nguy hiểm, hậu quả trên quy mô và tác động xấu lên xã hội.",1
20250520160407745,"Tội làm thuốc giả, thực phẩm giả là tội giết người hàng loạt đặc biệt nguy hiểm còn người bao che tiếp tay là đồng phạm, cần loại bỏ những đối tượng này khỏi xã hội",1
20250520160407745,"Để biết ý kiến rộng rãi của người dân về vấn đề này, mong quý báo hãy lập một hộp thư thăm dò là khách quan nhất!",1
20250520160407745,"Có án tử mà bọn ma túy đi cả tấn, thuốc giả tràn lan, tham ô, lừa đảo cả nghìn tỷ. Vậy bỏ án tử thì mức độ tăng các vụ án sẽ lên cấp số nhân",1
20250520160407745,"""Chung thân không giảm án"" nghe có vẻ nhân văn (xét ở khía cạnh nhân đạo), nhưng về mặt tâm lý, tội phạm sẽ ""không biết sợ"" và liệu có giám sát, kiểm soát chặt chẽ việc thực thi (giam giữ) hay không?&nbsp;",1
20250520160407745,"""...Trung Quốc từng tử hình cục trưởng quản lý dược năm 2017 vì cấp phép thuốc gây chết người. Án tử hình cần được thi hành để cảnh cáo, răn đe"": Phải làm như vậy mới mong cải thiện tình hình!",1
20250520160407745,Rất đồng tình,1
20250520160407745,Ủng hộ ý kiến đại biểu Phạm Khánh Phong Lan và Nguyễn Thanh Sang,1
20250520160407745,Đồng tình và ủng hộ ý kiến của bà.,1
20250520160407745,Cần nghiêm trị hơn chứ sao lại giảm án.&nbsp;,1
20250520160407745,"Đồng ý với ý kiến của bà Lan, cần cân nhắc bỏ án tử chỉ đối với các lĩnh vực đã thuyên giảm chứ không thể đánh đồng giảm là giảm tất cả các lĩnh vực.&nbsp;",1
20250520160407745,Tôi ủng hộ ý kiến.&nbsp;,0
20250520160407745,"Buôn bán ma túy, làm thuốc chữa bệnh, TPCN giả không nói nhiều: Tử hình!&nbsp;",0
20250520160407745,Đồng tình với ý kiến của ĐBQH.  Có án tử còn tăng tội phạm. Giờ bỏ thì có kiểm soát được không? Khi nào kiểm soát được thì giảm án. Nước mình còn nghèo không thể so sánh với các nước khác.,0
20250520160407745,"Những tội danh mất nhân tính như buôn bán heroin, làm thuốc giả, thực phẩm giả, .... cần được xử nghiêm, cao nhất là tử hình hoặc chung thân trọn đời không giảm án với bất kỳ lý do nào và không được tiếp xúc người thân trọn kiếp",0
20250520160407745,Bà Phạm Khánh Phong Lan nói rất đúng,0
20250520160407745,"Tôi tán thành ý kiến của chị Phong Lan, phải áp dụng phạt tử hình dù số lượng lớn hay nhỏ.",0
20250520160407745,Nhất trí cao với đề xuất này,0
20250520160407745,Phải duy trì án tử hình trong điều kiện thực tế của nước ta hiện nay.,0
20250520160407745,Những đại biểu có tâm 🙏,0
20250520160407745,"Mục đích của làm giả là lợi nhuận. Thay vì tử hình, chỉ cần tịch thu toàn bộ tài sản của cha mẹ, vợ chồng, con cái là đủ. Tử hình mà tài sản còn nguyên thì họ vẫn làm, hy sinh đời bố, củng cố đời con. Tịch thu của cha mẹ vì họ đã không dạy dỗ tốt con cái làm người. Tài sản của cha mẹ, con cái chỉ được xem xét để lại 1 căn nhà để duy trì cuộc sống nếu dám đứng ra tố giác.",0
20250520160407745,"Tôi ủng hộ ý kiến của bà Lan, thực phẩm giả, thuốc chữa bệnh giả ngày càng tăng, mà người dân không có cách nào để phân biệt được. Cần có mức án cao để răn đe.",0
20250520160407745,Không nên bỏ án tử hình với loại tội phạm vận chuyển ma tuý và tham ô.,0
20250520160407745,"Theo tôi nên sáng suốt trong từng trường hợp để đưa ra quyết định sáng suốt . Nếu những người phạm tội là người có tài và thực sự hối cải, muốn cuộc đời còn lại, sống cống hiến cho đất nước thưc sự thì chúng ta nên tạo điều kiện để quãng đời còn lại  họ được sống ý nghĩa. Và quản lý  chặt chẽ đó mới là chính sách nhân  đạo và sáng suốt.",0
20250520160407745,Tôi ủng hộ ý kiến của vị đại biểu này,0
20250520160407745,Ủng hộ ý kiến của bà Phạm Khánh Phong Lan.&nbsp;,0
20250520160407745,Tôi ủng hộ ý kiến của các đại biểu Quốc Hội.,0
20250520160407745,"Tôi hoàn toàn tán đồng ý kiến của đại biểu Phạm Khánh Phong Lan cũng như nhiều đại biểu khác....Những tội danh trên hiện nay đều gây nguy hiểm hàng loạt chứ không riêng gì một người. Mức án hiện nay cũng cần phải tăng lên vì còn quá thấp, chưa đủ sức răn đe.... Nên các đối tượng vẫn bất chấp vì lợi nhuận...&nbsp;",0
20250520160407745,"""Chúng ta nhân văn với tội phạm là độc ác với người dân lương thiện. Hãy nghĩ đến nỗi đau của các nạn nhân và gia đình họ, nhà mình có người chết làm sao chấp nhận được"". Câu nói quá đúng.",0
20250520160407745,"Dưới đây là một đoạn bình luận bạn có thể dùng để thể hiện quan điểm về ý kiến đại biểu đề xuất bỏ án tử hình ở Việt Nam:<br/><br/>---<br/>Việc một số đại biểu đề xuất bỏ án tử hình ở Việt Nam là một chủ đề gây tranh cãi và cần được cân nhắc kỹ lưỡng. Từ góc độ nhân đạo và xu hướng thế giới, giảm hoặc xóa bỏ án tử hình thể hiện sự tiến bộ trong tư duy pháp lý, tôn trọng quyền con người và trao cơ hội cải tạo cho phạm nhân. Tuy nhiên, trong bối cảnh thực tế tại Việt Nam, nơi vẫn còn nhiều loại tội phạm đặc biệt nghiêm trọng như giết người, buôn ma túy, tham nhũng lớn… thì án tử hình vẫn đóng vai trò như một biện pháp răn đe hữu hiệu. Việc bỏ án tử hình có thể gây lo ngại về sự gia tăng tội phạm và làm suy giảm niềm tin của người dân vào tính nghiêm minh của pháp luật. Do đó, nếu có lộ trình giảm án tử hình, cần đi kèm cải cách hệ thống tư pháp, tăng cường công tác phòng ngừa tội phạm và đặc biệt là nâng cao ý thức pháp luật trong xã hội.<br/><br/>---<br/>Bạn muốn thể hiện quan điểm ủng hộ hay phản đối rõ hơn không? Mình có thể điều chỉnh đoạn bình luận theo ý bạn.",0
20250520160407745,Cần phải đưa tội làm thuốc giả là tội giết người hàng loạt. Cần phải tử hình loại bỏ khỏi xã hội.,0
20250520160407745,"Cần tăng mạnh hình phạt đối với những tội như sản xuất, buôn bán thuốc giả và thực phẩm giả, thực phẩm chứa hóa chất độc hại. Vì nó ảnh hưởng đến sức khỏe của rất nhiều người  và nhiều thế hệ. Những cơ quan quản lý trực tiếp cũng phải có trách nhiệm khi để tình trạng thực phẩm giả, thuốc giả tràn lan như hiện nay.&nbsp;",0
20250520160407745,"Ảnh hưởng cả nhiều thế hệ, sức khỏe giống nòi dân tộc, có khác gì tội ác hàng loạt cấp số nhân?&nbsp;",0
20250520160407745,"Đồng ý với ý kiến của đại biểu. Sản xuất lưu hành thuốc giả và buôn bán ma túy là tội phạm nguy hiểm, không thể khắc phục khác với tội tham ô tham nhũng. Cho nên cần phải giữ mức án tử hình đối với tội danh này",0
20250518161231564,"Thuốc lá giả, thuốc lá lậu bán tràn lan. Rất mong báo Tuổi Trẻ và cơ quan chức năng vào cuộc",2
20250518161231564,"Bác sĩ Tiktok giả, mạo danh bệnh viện lớn rất nhiều. Chỉ cần gõ từ khoá BS., bacsi,Bacsi,… là ra rất nhiều. Rất mong quý báo và cơ quan chức năng điều tra xử lý.",0
20250517190920159,"Cần kiểm tra tại các cửa hàng thuốc,  chính các cửa hàng thuốc trên kệ luôn có các loại thực phẩm chức năng và sữa các loại.",3
20250517190920159,Cần công khai danh mục thuốc thực phẩm chức năng và trang thiết bị y tế của công ty này trên phương tiện đại chúng. Thu hồi các sản phẩm công ty này bán cho khách hàng trên toàn quốc.,3
20250517190920159,Các loại để phục vụ và chữa trị cho bệnh nhân mà giả?,1
20250517190920159,Đề nghị kiểm tra luôn các nơi đã tiếp tay cho vụ này.,0
20250517190920159,"Thật đau lòng khi phát hiện thuốc giả tràn lan, ảnh hưởng lớn tới sức khoẻ người dân không biết từ bao giờ. Có lẽ hình phạt đối với tội này không đủ răn đe nên họ không sợ?",0
20250517085946325,Cứ chỉ phạt hành chính không thôi thì khó mà dẹp được,1
20250517085946325,Bắt những người bảo kê hàng giả sẽ có hiệu quả ngay !&nbsp;,0
20250516220749046,Tù chung thân cho những kẻ làm thuốc giả này.,11
20250516220749046,"Tán tận lương tâm. Thuốc giả, thực phẩm giả phải trị nghiêm ngang tội ""buôn bán trái phép chất ma tuý"". Phải có án tử hình.",4
20250516220749046,Phải xử lý như tội giết người thầm lặng để lại gánh nặng cho XH,4
20250516220749046,"Từ năm 2020 đến nay đã 5 năm và biết bao nhiêu thuốc giả, thực phẩm chức năng giả đến...tay người tiêu dùng!&nbsp;",4
20250516220749046,Ác ghê…,1
20250516220749046,Cần xử lý mạnh tay.,1
20250516220749046,Khi đã xác định là hàng nhái hàng kém chất lượng hàng giả thì nên công bố cho người dân được biết.&nbsp;,0
20250516220749046,"Trời ơi, ở đâu cũng có đội quản lí thị trường cơ mà, tại sao lại ..nào là sữa giả, thuốc giả, thực phẩm chức năng giả... Vậy trách nhiệm của ai.",0
20250516220749046,"Thực phẩm chức năng hoặc là thuốc nếu 1 người dùng chắc chỉ tính bằng vài chục hoặc nhiều là trăm gam mà bắt được hàng trăm tấn thì bao nhiêu người sẽ dùng? Không những thế, số lượng mà cơ quan chức năng bắt được thống kê ra thì chắc chắn là chưa thể bắt hết. Thế nên từ nhiều năm nay thì số lượng đã tiêu thụ và đưa vào trong cơ thể người dùng cũng không thể nào đo đếm được.&nbsp;",0
20250516220749046,Hết lời để nói,0
20250514112750052,"Cần điều tra cả hàng thực phẩm công nghiệp thật như các loại đồ chấm, nước mắm CN, mì tôm, dầu ăn, gia vị... chứa hóa chất vô cơ đầu độc người dùng nữa.",0
20250513083528642,"Hàng gia công này họ chỉ cần nhà máy có GMP, sản xuất có giấy công bố chất lượng sản phẩm thì đặt thôi, chứ bảo kiểm soát được chất lượng từng mặt hàng thì hiện tại chưa có chuỗi nào làm nổi, tới bệnh viện còn không thể làm được. Đơn giản hồ sơ đầy đủ thì phát hiện thế nào được, giá cạnh tranh, chiết khấu cao thì nhập thôi.",26
20250513083528642,"Thì cuối cùng phải ra mức án nghiêm khắc hơn: Bất cứ cá nhân, tổ chức nào sản xuất ra hàng giả (bất kể là hàng gì) thì sẽ bị chung thân hoặc tử hình (đồng thời tịch thu toàn bộ tất cả tài sản) tức khắc sẽ không thấy hàng giả nữa .",14
20250513083528642,"Hic, rồi số lượng thuốc được đưa vào cơ thể rồi thì sao?",11
20250513083528642,Khi mua hàng có lưu trên hệ thống. Pharmacity phải list ra ai đã từng mua sản phẩm và liên hệ số ĐT hoàn tiền lại cho người mua. Chứ sản phẩm sử dụng hết lấy đâu đem đi trả lại. Chưa nói uống vào ảnh hưởng sức khoẻ.&nbsp;,6
20250513083528642,Còn việc người dân đã sử dụng thuốc giả rồi thì ai sẽ chịu trách nhiệm?&nbsp;,5
20250513083528642,Tóm trọn ổ bọn này thì các cơ quan chứng năng cần làm rõ các sản phẩn của các công ty này đang lưu hành trên thị trường sẽ như thế nào. Có thu hồi và tiêu hủy hay không? Người tiêu dùng tin vào các giấy của các cơ quan chức năng cấp. Nay ổ bị bể thì các giấy chứng nhận có còn hiệu lực hay không ?,0
20250513083528642,Giờ tôi không dám tin bất cứ giấy chứng nhận nào nữa😂😂😂,0
20250513083528642,"Sản xuất hàng giả liên quan đến sức khoẻ con người, thậm chí là trẻ con, có khác nào giết người vô hình?&nbsp;",0
20250513083528642,"Chúng tôi lo ngại về sức khỏe, chúng tôi tìm đến nhà thuốc vì trông mong sự uy tín của nhà thuốc nhưng đổi lại được gì?&nbsp;",0
20250513083528642,"Thấy rất nhiều bánh kẹo giả nhái bao bì các thương hiệu nổi tiếng, nhất là các giỏ bánh kẹo làm sẵn để biếu tặng được sản xuất tràn lan ở Hà Nội",0
20250513083528642,"Tôi đã mua sản phẩm PMC hoạt huyết và đã uống một số viên, gọi đến hotline nhà thuốc thì được trả lời không hoàn tiền.",3
20250513083528642,"Mình mua 1 tặng 1, dùng hết gần 1 hộp rồi, huhu",0
20250513083528642,Sợ thiệt.,0
20250513083528642,"Mình không biết nói sao luôn, đã dùng nhiều lần thuốc hoạt huyết phamacity vì tin tưởng. Cơ quan chức năng quản lý lỏng lẻo, làm mất niềm tin.",0
20250512133408958,Nên phạt tù trên 25 năm mới có giá trị răn đe vì tội sản xuất thuốc giả,8
20250512133408958,Nên sửa lại luật: phạt chung thân và tịch biên toàn bộ tài sản. Có vậy mới răn đe được.,7
20250512133408958,Nên để mức án tử hình mới có tính răn đe,0
20250510134730156,"Chỉ cần thường xuyên kiểm tra chất lượng ngẫu nhiên   hàng hoá  bán ra trên thị trường là xong thôi mà, nếu không đúng như tem dán thì xử lý ngay .",1
20250510134730156,"Theo tôi, chủ yếu là ngành chức năng có đủ tâm, đủ tầm để chống hàng giả, hàng kém chất lượng  nhằm bảo vệ giống nòi hay không? Bao nhiêu vụ án rất khó khăn, phức tạp, chúng ta còn phá được huống gì hàng giả, hàng kém chất lượng quảng cáo hà rầm, bày bán công khai mà không phát hiện, không phá án được.",0
20250510134730156,"Sao lại không có quy chuẩn về sữa, thuốc chữa bệnh?  Nếu vậy, từ trước đến nay chúng ta thả nổi sao?",1
20250510134730156,"Không qui chuẩn vậy dựa vào đâu kết luận đó là hàng giả, hàng kém chất lượng?",0
20250508133014849,"Sản xuất buôn bán thuốc giả phải xử như sản xuất, bán ma túy.",7
20250508133014849,"Nói thật vào tiệm thuốc mua làm sao phân biệt được thuốc giả thuốc thật. Chỉ người bán họ mới biết thuốc giả thuốc thật. Nếu như xử phạt và đóng cửa, thu hồi giấy phép kinh doanh vĩnh viễn thì họ mới sợ. Vì đây là tội ác.",7
20250507204945854,Tôi muốn tố cáo về sản phẩm y tế giả mạo và không thuế thì liên hệ thế nào ạ?,1
20250507204945854,"Cả nước cần điều tra:<br/>1. Sữa giả. <br/>2. Thuốc giả.<br/>3. Thực phẩm chức năng giả tác dụng hay còn gọi là nâng cao lừa dối khách hàng.<br/>4. Mỹ phẩm giả, các chất liên quan đến thẩm mỹ, làm đẹp.<br/>5. Thực phẩm giả.",1
20250507204945854,"Bộ Công an nên tổ chức chuyên án hàng giả trên cả nước, khuyến khích người dân phát hiện và tố cáo.",1
20250507144354955,"Đề nghị nhà nước công khai rộng rãi tên nhà thuốc, phòng khám bán thuốc giả để nhân dân biết",18
20250507144354955,Nên công khai các nhà thuốc bán thuốc giả.,8
20250507144354955,"Thực phẩm bẩn, thuốc giả, hàng nhái phải xử lý hình sự là sợ liền.",5
20250507144354955,"Phải công bố rõ tên, địa chỉ nhà thuốc vi phạm bán hàng giả, hàng kém chất lượng để người dân còn biết rõ, nếu mua phải họ còn tố cáo với cơ quan chức năng cũng như yêu cầu phải bồi thường cho họ.&nbsp;",0
20250507134022055,"Người dân toàn phải ăn các thực phẩm có chứa hóa chất, nhất là  giò lụa, chả quế... Đề nghị thành phố tăng cường kiểm tra các cơ sở sản xuất  nhỏ lẻ",4
20250507134022055,"Quản lý an toàn thực phẩm không những tăng hình phạt đối với người sản xuất đồ giả, mà còn nên tăng hình phạt đối với người đứng đầu cơ quan chức năng về lĩnh vực an toàn thực phẩm nếu làm việc không hoàn thành trách nhiệm.",1
20250507134022055,Làm thực phẩm bẩn phải bị khép vào TỘI GIẾT NGƯỜI HÀNG LOẠT mới xứng đáng.,0
20250507134022055,Chúng ta hậu kiểm bằng hình thức lấy mẫu ngẫu nhiên xét nghiệm và so sánh thành phần công bố. Nếu sai lệch và có dấu hiệu độc hại đến sức khỏe thì xử lý nghiêm,0
20250506145436084,Vai trò và trách nhiệm của quản lý thị trường nằm ở đâu?,18
20250506145436084,"Mong cấp trên vào kiểm định tất cả nước mắm, nước tương, bột ngọt, bột nêm của tất cả các hãng",14
20250506145436084,"Cứ sữa Việt mà dùng, an toàn, giá hợp lý, có nguồn gốc mà chất lượng đâu thua ngoại.",5
20250506145436084,"Còn nhiều sản phẩm giả lắm, nhiều hàng hoá trốn thuế nữa. Đặc biệt là bên y tế. Phải có nhiều bài viết thế này để làm trong sạch thị trường. Bên y tế có tình trạng xương ghép, màng ghép,  trụ implant xách tay trốn thuế, hàng giả mạo nhiều lắm.",4
20250506145436084,Nếu như có chế tài khắc khe hơn thì vấn đề này sẽ giảm thôi.,3
20250506145436084,"Ngoài phạt thật nặng, nên xử lý mạnh hơn nữa.",0
20250506145436084,"Trước khi đưa ra thị trường phải được cấp phép lưu hành, người cấp phép lưu hành cần chịu trách nhiệm.",0
20250506160055384,"Lại 1 phen né trách nhiệm rất hay, câu này nghe quen quen. 😂😂😂😂😂",32
20250506160055384,Thủ tướng đã phân công nhiệm vụ cụ thể cho từng lãnh đạo bộ quản lý chuyên ngành để quản lý và giám sát. Vậy sản phẩm kém chất lượng được bán tràn lan ra thị trường vài năm không phát hiện. Trách nhiệm này là của đơn vị nào?,16
20250506160055384,Trách nhiệm này là của... tập thể.,0
20250506160055384,"Cái này gọi là “cha chung không ai khóc”. Một sản phẩm do 5-7 cơ quan quản lý rốt cuộc là chẳng có ai làm, “chịu trách nhiệm chung” nghĩa là không cụ thể ai phải chịu trách nhiệm, xảy ra cơ sự gì thì rút kinh nghiệm là xong?!",15
20250506160055384,Câu trả lời của Thứ trưởng Bộ Y tế Trần Văn Thuấn không thuyết phục tôi- mà tôi nghĩ cũng sẽ có rất nhiều người đều nghĩ vậy.,13
20250506160055384,"Một cơ sở sản xuất, phân phối to đùng vậy mà địa phương không hề hay biết là làm những gì, cuối cùng người tiêu dùng lãnh đủ.",7
20250506160055384,"Đã làm hết trách nhiệm, nghe sao sao vậy ta ơi. Công việc chưa hoàn thành, nói là đã hết trách nhiệm!?",3
20250506160055384,"Đề nghị Chính phủ phải quy định trách nhiệm của các bộ rõ ràng, không xâm lấn và đổ lỗi cho nhau. Thuốc chữa bệnh, vật tư y tế giả... thuộc Bộ Y tế. Thực phẩm chức năng, sữa... thuộc Bộ Công thương. Phân bón, thuốc trừ sâu, vật tư nông nghiệp... thuộc Bộ Nông nghiệp). Hàng hóa  nhập lậu thuộc Hải quan... Khi sự việc xảy ra thuộc Bộ nào thì Bộ đó chịu trách nhiệm.",3
20250506160055384,Nên áp dụng khung hình phạt cao nhất cho tội danh làm thuốc chữa bệnh giả. Nên áp dụng hình phạt việc sản xuất thực phẩm chức năng giả và sữa điều trị giả như sản xuất thuốc giả thì mới răn đe. Phải xử lý nghiêm và công khai.,2
20250506160055384,"Ngành y đã làm hết trách nhiệm, nhưng thực phẩm bẩn, thuốc giả vẫn tràn lan?!",2
20250506160055384,Cần thẳng thắn nhìn nhận khuyết điểm thì mới sửa sai và tiến bộ,2
20250506160055384,Làm hết trách nhiệm mà vẫn giả?!,1
20250506160055384,"""Ngành y tế đã làm hết trách nhiệm""? Câu trả lời thật can đảm. Đã làm hết trách nhiệm mà sữa giả, thuốc giả, thực phẩm chức năng giả còn bán đầy trên thị trường. Nếu bên Y tế chưa làm hết trách nhiệm thì người tiêu dùng còn khổ cỡ nào!&nbsp;",1
20250506160055384,Câu trả lời rất thông minh,1
20250506160055384,"Đúng là nói lòng vòng khó hiểu? Trách nhiệm, giải pháp khắc phục và phòng ngừa ra sao? Thế là đủ. Nói nguyên nhân chứ không phải nói lý do.",1
20250506160055384,"Thiển nghĩ, cứ phân công rõ thế này: Phàm cái gì ăn, uống vào mồm thì đều do Bộ Y tế quản lý (tiền kiểm, hậu kiểm, thanh tra, kiểm tra...).",1
20250506160055384,Vấn đề là có hay không mà bác cứ nói vòng vo mãi. 1 là có; 2 là không. Hãy nhận lỗi trước rồi mới có phương án khắc phục tốt hơn. Dân tin hơn.,0
20250506160055384,"Sữa giả, thuốc giả, hàng hóa bẩn, giá ăn sử dụng  hóa chất độc hại ..v..v toàn thấy ngành CA phát hiện. Nên chăng nhà nước hãy sáp nhập các ngành quản lý chế biến thực phẩm hàng tiêu dùng... vào cơ quan cảnh sát kinh tế  để quản lý xem ra   tốt hơn",0
20250506160055384,"Nếu đã làm hết trách nhiệm mà vẫn thuốc giả, sữa giả thì làm ơn cho biết ai phải chịu trách nhiệm trước nhân dân?",13
20250506160055384,Nhân dân tự chịu thôi chứ ai chịu!,0
20250506160055384,"Vậy thuốc giả, sữa giả len lỏi vào các nhà thuốc, các bệnh viện không có trách nhiệm của Bộ y tế sao?",2
20250506160055384,"Vậy hệ thống thanh tra, rồi cơ quan quản lý riêng bao năm làm gì và làm được gì?",14
20250506160055384,Lãnh lương từ tiền thuế của dân vậy đã làm hết trách nhiệm chưa?&nbsp;,0
20250506160055384,Câu này nghe quen quá. Chúng tôi đã làm hết trách nhiệm là xong còn chịu trách nhiệm cho việc này là ai thì chúng tôi không liên quan. Người tiêu dùng tự mình chịu hậu quả nếu mình xui mua phải hàng kém chất lượng vậy thôi.,0
20250506065021407,"Bài viết rất thiết thực về tình trạng đáng báo động. Hiện nay thuốc giả tràn lan quá nguy hiểm, nhất là khi bán qua mạng xã hội với giá rẻ đánh vào tâm lý người tiêu dùng. Mong mọi người hãy cẩn trọng, chỉ mua thuốc ở nhà thuốc uy tín và luôn tra cứu nguồn gốc rõ ràng. Cảm ơn Tuổi Trẻ đã phản ánh đúng và kịp thời",1
20250506065021407,Mua cái gì uống vô người nên check được nguồn gốc là an tâm,0
20250506065021407,"Hôm trước mua ở nhà thuốc gần nhà các bạn có hướng dẫn tra vụ này, khá rõ ràng, rất cần thiết.",0
20250506065021407,"Hiện nay, các nhà thuốc tây mọc như nấm sau mưa, rất khó kiểm tra, kiểm soát. Nên chăng Nhà nước quản lý như hệ thống phân phối xăng dầu: Các tập đoàn tổ chức phân phối và chịu trách nhiệm kiểm tra nội bộ. Nếu có xăng giả, xăng kém chất lượng thì tập đoàn đó phải chịu trách nhiệm trước Nhà nước. Tương tự, các nhà thuốc bệnh viện,  các hệ thống phân phối thuốc như Minh Châu, Long Châu có địa lý khắp nơi phải tự kiểm tra nội bộ thường xuyên và  người đứng đầu bệnh viện, người đứng đầu các hệ thống phân phối thuốc phải bị xử lý theo pháp luật một khi các nhà thuốc thuộc phạm vi quản lý của mình có thuốc giả, thuốc kém chất lượng. Dần dần người dân sẽ quen mua thuốc ở những nhà thuốc có thương hiệu. Các nhà thuốc nhỏ lẻ, tự phát sẽ tự diệt vong.",0
20250506065021407,"Bạn ơi, mọc như nấm nhưng không nhà thuốc nào được kinh doanh khi chưa có đầy đủ giấy tờ quy định. Cái bạn đang nói là những nhà thuốc thuê bằng để kinh doanh và những quầy thuốc trung cấp. Hãy đến những nhà thuốc do chính dược sĩ chịu trách nhiệm chuyên môn đứng phục vụ. Bằng cấp 5 năm học vừa tốn tiền vừa tốn chất xám không vì một vài món hàng giả mà bỏ đi công sức của mình. Chỉ những kẻ thuê bằng tốn kém mới tìm mọi cách để thu được nhiều lợi nhuận thôi.",0
20250506065021407,Mình từng suýt mua thuốc giả trên mạng vì thấy bạn bè giới thiệu. Sau bài này mới biết thủ đoạn tinh vi cỡ nào. Mọi người nên chia sẻ để ai cũng biết và cảnh giác nhé,0
20250506065021407,Rất hợp lý và kịp thời,0
